,State,Year,Month,Residential_MkWh,Industrial_MkWh,Commercial_MkWh,Value,Anomaly
10299,PA,2018,4,4163698.0,3976516.0,3328454.0,48.6,-1.3
10300,PA,2018,5,3633254.0,4105634.0,3375372.0,49.2,-0.7
10301,PA,2018,6,4072893.0,3959927.0,3572538.0,49.2,-0.7
10302,PA,2018,7,5179101.0,4334697.0,3963814.0,49.2,-0.7
10303,PA,2018,8,5189041.0,4540014.0,3919715.0,49.6,-0.3
10304,PA,2018,9,4854043.0,4434275.0,3831677.0,49.8,-0.1
10305,PA,2018,10,3797300.0,3922712.0,3492048.0,49.5,-0.4
10306,PA,2018,11,4054681.0,3756903.0,3301699.0,49.3,-0.6
10307,PA,2018,12,5111463.0,4175275.0,3495657.0,49.8,-0.1
10308,PA,2019,1,5685432.0,4018688.0,3857485.0,50.0,0.2
10309,PA,2019,2,5299044.0,3839842.0,3484021.0,49.6,-0.3
10310,PA,2019,3,4874641.0,3999614.0,3577389.0,49.8,-0.1
10311,PA,2019,4,3641540.0,3844733.0,3154182.0,50.4,0.5
10312,PA,2019,5,3375153.0,4032223.0,3376760.0,50.1,0.2
10313,PA,2019,6,3904929.0,4083635.0,3292953.0,50.1,0.2
10314,PA,2019,7,5438506.0,4531129.0,3407940.0,50.2,0.3
10315,PA,2019,8,5247615.0,4649253.0,3568747.0,50.0,0.1
10316,PA,2019,9,4319422.0,4411897.0,3374898.0,49.8,-0.1
10317,PA,2019,10,3570314.0,4371951.0,3102091.0,50.0,0.1
10318,PA,2019,11,3947824.0,4086535.0,2880844.0,49.9,0.0
10319,PA,2019,12,5004753.0,4046915.0,3092272.0,49.9,0.0
10320,PA,2020,1,5249000.0,4354000.0,3230000.0,50.4,0.6
10321,PA,2020,2,4739000.0,4098000.0,3174000.0,50.7,0.8
10322,PA,2020,3,4009000.0,4096000.0,2802000.0,51.3,1.4
10323,PA,2020,4,4057000.0,3598000.0,2496000.0,50.9,1.0
10324,PA,2020,5,3812000.0,3578000.0,2457000.0,50.5,0.6
10325,PA,2020,6,4363000.0,3960000.0,2832000.0,50.6,0.7
10326,PA,2020,7,6094000.0,4378000.0,3469000.0,50.7,0.8
10327,PA,2020,8,5721000.0,4460000.0,3365000.0,50.9,1.0
10328,PA,2020,9,4306000.0,4126000.0,3029000.0,50.6,0.7
10329,PA,2020,10,3589000.0,4091000.0,2783000.0,50.5,0.6
10330,PA,2020,11,3980000.0,3812000.0,2672000.0,51.2,1.3
10331,PA,2020,12,5389000.0,4058000.0,3072000.0,51.2,1.3
10332,PA,2021,1,5778685.9,4099280.1,3182001.8,50.9,1.1
10333,PA,2021,2,5311782.2,3862455.6,2995676.7,50.4,0.5
10334,PA,2021,3,4615721.8,4142152.5,2940983.7,50.2,0.3
10335,PA,2021,4,3598854.6,3972572.5,2766675.4,50.6,0.7
10336,PA,2021,5,3625920.3,4150394.9,2797236.1,50.7,0.8
10337,PA,2021,6,4654390.1,4088877.9,3130399.9,50.8,0.9
10338,PA,2021,7,5470867.1,4385299.8,3517161.4,50.5,0.6
10339,PA,2021,8,5554688.4,4569031.0,3595394.7,50.6,0.7
10340,PA,2021,9,4464629.9,4311823.4,3169434.1,50.7,0.8
10341,PA,2021,10,3659654.2,4271724.4,3000156.6,51.2,1.3
10342,PA,2021,11,4234894.5,3944996.5,2880211.2,50.7,0.8
10343,PA,2021,12,4975087.1,4201156.4,3012780.5,51.2,1.3
10344,PA,2022,1,6165951.0,4286878.1,3494681.7,50.6,0.8
10345,PA,2022,2,5263834.0,4100815.8,2997119.0,50.9,1.0
10346,PA,2022,3,4571005.4,3800319.3,3102732.0,50.7,0.8
10347,PA,2022,4,3826912.2,4151865.7,2777418.8,50.6,0.7
10348,PA,2022,5,3623739.9,4110351.1,2920639.9,50.8,0.9
10349,PA,2022,6,4383468.1,4415756.0,3072762.1,50.7,0.8
10350,PA,2022,7,5492332.2,4508871.8,3460549.9,50.8,0.9
10351,PA,2022,8,5626342.8,4577081.2,3592666.8,50.7,0.8
10352,PA,2022,9,4340247.7,4465712.4,3083861.3,50.6,0.7
10353,PA,2022,10,3604824.7,4202070.1,2803393.7,49.9,0.0
10354,PA,2022,11,3994708.0,4006469.4,2758567.1,50.2,0.3
10355,PA,2022,12,5519852.1,4256588.3,3154654.8,49.6,-0.3
10356,PA,2023,1,5292934.0,4303262.4,3094575.7,50.8,1.0
10357,PA,2023,2,4524119.1,3911395.7,2859006.9,51.3,1.4
10358,PA,2023,3,4541543.3,4015739.5,2955827.8,51.1,1.2
10359,PA,2023,4,3552035.7,4010632.0,2708625.9,51.5,1.6
10360,PA,2023,5,3444556.2,4113710.2,2799704.9,51.2,1.3
10361,PA,2023,6,3735694.2,4262199.6,2908078.2,50.9,1.0
10362,PA,2023,7,5323812.3,4493643.1,3393854.7,50.9,1.0
10363,PA,2023,8,5095487.8,4512954.4,3373262.5,50.7,0.8
10364,PA,2023,9,4301699.6,4348149.4,3041806.7,50.8,0.9
10365,PA,2023,10,3531121.4,4216356.7,2844168.9,51.2,1.3
10366,PA,2023,11,4063558.3,3838554.8,2821524.3,50.9,1.0
10367,PA,2023,12,4921081.2,4120226.3,3001826.7,51.5,1.6
10368,RI,2000,1,255843.0,98949.0,264582.0,51.5,0.4
10369,RI,2000,2,252111.0,127259.0,287460.0,51.5,0.4
10370,RI,2000,3,217485.0,112027.0,251634.0,51.8,0.7
10371,RI,2000,4,192556.0,110186.0,234348.0,51.6,0.5
10372,RI,2000,5,240242.0,139392.0,280863.0,51.5,0.4
10373,RI,2000,6,192798.0,122891.0,255696.0,51.3,0.2
10374,RI,2000,7,227006.0,114109.0,264997.0,50.8,-0.3
10375,RI,2000,8,245110.0,120284.0,297110.0,50.7,-0.4
10376,RI,2000,9,211592.0,116358.0,261417.0,50.4,-0.7
10377,RI,2000,10,191225.0,110428.0,254307.0,50.5,-0.6
10378,RI,2000,11,197029.0,108815.0,246068.0,50.1,-1.0
10379,RI,2000,12,241402.0,112841.0,267167.0,49.5,-1.6
10380,RI,2001,1,257442.0,110364.0,261048.0,49.6,-1.5
10381,RI,2001,2,218353.0,104670.0,256112.0,49.4,-1.7
10382,RI,2001,3,240933.0,121802.0,267817.0,48.8,-2.3
10383,RI,2001,4,197802.0,100184.0,221827.0,48.9,-2.2
10384,RI,2001,5,195945.0,127386.0,271276.0,49.1,-2.0
10385,RI,2001,6,217433.0,123517.0,294654.0,49.3,-1.8
10386,RI,2001,7,239095.0,134072.0,278910.0,49.3,-1.8
10387,RI,2001,8,283460.0,118235.0,329664.0,49.6,-1.5
10388,RI,2001,9,215736.0,109427.0,260413.0,49.7,-1.4
10389,RI,2001,10,200692.0,113118.0,283524.0,49.8,-1.3
10390,RI,2001,11,196389.0,109257.0,250770.0,50.2,-0.9
10391,RI,2001,12,235779.0,113879.0,264043.0,51.1,0.0
10392,RI,2002,1,257978.0,94656.0,270041.0,51.7,0.6
10393,RI,2002,2,211777.0,110860.0,246640.0,52.0,0.9
10394,RI,2002,3,227841.0,108841.0,275193.0,52.3,1.2
10395,RI,2002,4,200303.0,108030.0,240690.0,52.5,1.4
10396,RI,2002,5,202332.0,111400.0,256462.0,52.2,1.1
10397,RI,2002,6,202150.0,107896.0,257420.0,51.9,0.8
10398,RI,2002,7,301575.0,115275.0,344185.0,52.2,1.1
10399,RI,2002,8,311700.0,123520.0,308688.0,52.2,1.1
10400,RI,2002,9,242699.0,108018.0,284401.0,52.4,1.3
10401,RI,2002,10,199277.0,116837.0,287561.0,52.2,1.1
10402,RI,2002,11,217181.0,118240.0,267302.0,51.7,0.6
10403,RI,2002,12,254076.0,107668.0,277261.0,51.2,0.1
10404,RI,2003,1,289405.0,105345.0,292571.0,50.2,-0.9
10405,RI,2003,2,231881.0,98335.0,259908.0,49.4,-1.7
10406,RI,2003,3,264313.0,106518.0,294495.0,49.2,-1.9
10407,RI,2003,4,217525.0,102223.0,259502.0,48.7,-2.4
10408,RI,2003,5,201939.0,109114.0,265613.0,48.6,-2.5
10409,RI,2003,6,221529.0,112889.0,288994.0,48.6,-2.5
10410,RI,2003,7,299373.0,127573.0,339770.0,48.5,-2.6
10411,RI,2003,8,329814.0,123021.0,348141.0,48.6,-2.5
10412,RI,2003,9,227994.0,85731.0,279475.0,48.5,-2.6
10413,RI,2003,10,220084.0,106722.0,285243.0,48.5,-2.6
10414,RI,2003,11,226484.0,118570.0,285451.0,48.7,-2.4
10415,RI,2003,12,267868.0,112838.0,290374.0,49.0,-2.1
10416,RI,2004,1,302393.0,111283.0,318028.0,48.7,-2.4
10417,RI,2004,2,247350.0,104509.0,261228.0,49.2,-1.9
10418,RI,2004,3,242884.0,119068.0,290370.0,49.3,-1.8
10419,RI,2004,4,225076.0,100102.0,264791.0,49.6,-1.5
10420,RI,2004,5,213309.0,114516.0,279351.0,50.0,-1.1
10421,RI,2004,6,228429.0,115499.0,298677.0,50.1,-1.0
10422,RI,2004,7,278197.0,118950.0,337668.0,49.9,-1.2
10423,RI,2004,8,285629.0,115698.0,319361.0,49.6,-1.5
10424,RI,2004,9,257056.0,112897.0,302684.0,49.6,-1.5
10425,RI,2004,10,218101.0,107106.0,288058.0,49.7,-1.4
10426,RI,2004,11,226665.0,112763.0,278120.0,49.4,-1.7
10427,RI,2004,12,275268.0,112393.0,304102.0,49.3,-1.8
10428,RI,2005,1,292500.0,99251.0,306986.0,49.8,-1.3
10429,RI,2005,2,245501.0,98236.0,271321.0,49.8,-1.3
10430,RI,2005,3,255145.0,104683.0,284669.0,49.4,-1.7
10431,RI,2005,4,214530.0,98495.0,259610.0,49.4,-1.7
10432,RI,2005,5,212474.0,106865.0,283186.0,48.9,-2.2
10433,RI,2005,6,256529.0,111247.0,318707.0,49.2,-1.9
10434,RI,2005,7,321911.0,116478.0,357034.0,49.3,-1.8
10435,RI,2005,8,347811.0,108942.0,342130.0,49.7,-1.4
10436,RI,2005,9,276775.0,102793.0,310461.0,49.9,-1.2
10437,RI,2005,10,232567.0,97890.0,297198.0,50.1,-1.0
10438,RI,2005,11,233008.0,95032.0,278109.0,50.3,-0.8
10439,RI,2005,12,282626.0,109684.0,318727.0,50.1,-1.0
10440,RI,2006,1,267173.0,93517.0,297886.0,50.9,-0.2
10441,RI,2006,2,241498.0,97833.0,267978.0,50.9,-0.2
10442,RI,2006,3,246605.0,97065.0,306917.0,51.3,0.2
10443,RI,2006,4,207945.0,91535.0,262673.0,51.3,0.2
10444,RI,2006,5,211518.0,97942.0,284096.0,51.7,0.6
10445,RI,2006,6,247670.0,104802.0,313840.0,51.6,0.5
10446,RI,2006,7,329019.0,110805.0,360825.0,51.8,0.7
10447,RI,2006,8,334614.0,101522.0,335053.0,51.5,0.4
10448,RI,2006,9,223746.0,97449.0,300693.0,51.1,0.0
10449,RI,2006,10,214170.0,103017.0,282070.0,50.9,-0.2
10450,RI,2006,11,223022.0,94916.0,283001.0,51.1,0.0
10451,RI,2006,12,261462.0,100948.0,304300.0,51.8,0.7
10452,RI,2007,1,261216.0,100278.0,285203.0,51.6,0.5
10453,RI,2007,2,268872.0,89421.0,286515.0,51.1,0.0
10454,RI,2007,3,259761.0,98002.0,301775.0,51.1,0.0
10455,RI,2007,4,220458.0,88878.0,265555.0,50.8,-0.3
10456,RI,2007,5,218853.0,100822.0,299861.0,50.9,-0.2
10457,RI,2007,6,244102.0,103634.0,323059.0,50.9,-0.2
10458,RI,2007,7,296014.0,98113.0,340952.0,50.7,-0.4
10459,RI,2007,8,360301.0,110132.0,379804.0,50.8,-0.3
10460,RI,2007,9,253480.0,86267.0,292979.0,51.0,-0.1
10461,RI,2007,10,234821.0,101249.0,319991.0,51.5,0.4
10462,RI,2007,11,225644.0,100233.0,294127.0,51.0,-0.1
10463,RI,2007,12,288253.0,94017.0,320380.0,50.3,-0.8
10464,RI,2008,1,272918.0,84159.0,300469.0,50.2,-0.9
10465,RI,2008,2,252624.0,88469.0,282225.0,50.7,-0.4
10466,RI,2008,3,255222.0,66141.0,283766.0,50.8,-0.3
10467,RI,2008,4,214416.0,115688.0,313710.0,51.2,0.1
10468,RI,2008,5,212575.0,92337.0,285545.0,50.9,-0.2
10469,RI,2008,6,250208.0,98886.0,321963.0,51.1,0.0
10470,RI,2008,7,355491.0,94313.0,378886.0,51.3,0.2
10471,RI,2008,8,290689.0,84572.0,294964.0,51.1,0.0
10472,RI,2008,9,228462.0,83042.0,310688.0,51.0,-0.1
10473,RI,2008,10,202025.0,95785.0,297904.0,50.4,-0.7
10474,RI,2008,11,250781.0,97915.0,329511.0,50.5,-0.6
10475,RI,2008,12,257274.0,74155.0,300817.0,50.8,-0.3
10476,RI,2009,1,289803.0,86185.0,333026.0,50.1,-1.0
10477,RI,2009,2,229747.0,71539.0,271934.0,50.1,-1.0
10478,RI,2009,3,246579.0,75574.0,343714.0,50.0,-1.1
10479,RI,2009,4,209731.0,72848.0,275823.0,50.1,-1.0
10480,RI,2009,5,216393.0,125350.0,321427.0,50.2,-0.9
10481,RI,2009,6,207818.0,80526.0,293361.0,49.8,-1.3
10482,RI,2009,7,258535.0,98684.0,322311.0,49.4,-1.7
10483,RI,2009,8,350368.0,85499.0,369419.0,49.7,-1.4
10484,RI,2009,9,211121.0,67740.0,261296.0,49.6,-1.5
10485,RI,2009,10,226115.0,75611.0,299758.0,49.5,-1.6
10486,RI,2009,11,215329.0,75405.0,280043.0,50.0,-1.1
10487,RI,2009,12,275160.0,75293.0,318565.0,49.8,-1.3
10488,RI,2010,1,276592.0,75920.0,286308.0,50.2,-0.9
10489,RI,2010,2,245767.0,75026.0,281055.0,50.1,-1.0
10490,RI,2010,3,230475.0,72069.0,291063.0,50.7,-0.4
10491,RI,2010,4,210712.0,74244.0,267090.0,50.9,-0.2
10492,RI,2010,5,221740.0,82801.0,298371.0,51.2,0.1
10493,RI,2010,6,262527.0,88592.0,338238.0,51.6,0.5
10494,RI,2010,7,368007.0,87173.0,369255.0,52.1,1.0
10495,RI,2010,8,310258.0,83039.0,330923.0,52.0,0.9
10496,RI,2010,9,265703.0,85943.0,326037.0,52.3,1.2
10497,RI,2010,10,222133.0,77710.0,294925.0,52.5,1.4
10498,RI,2010,11,228415.0,78694.0,287477.0,52.1,1.0
10499,RI,2010,12,275480.0,79622.0,322546.0,52.0,0.9
10500,RI,2011,1,288713.0,70106.0,297630.0,51.7,0.6
10501,RI,2011,2,250843.0,74395.0,283037.0,51.5,0.4
10502,RI,2011,3,248157.0,78704.0,299358.0,51.0,-0.1
10503,RI,2011,4,223540.0,70752.0,274672.0,50.8,-0.3
10504,RI,2011,5,206296.0,81063.0,280235.0,50.6,-0.5
10505,RI,2011,6,257168.0,82469.0,321339.0,50.4,-0.7
10506,RI,2011,7,370764.0,85320.0,375075.0,50.3,-0.8
10507,RI,2011,8,305516.0,82972.0,330430.0,50.3,-0.8
10508,RI,2011,9,262549.0,72297.0,300745.0,50.4,-0.7
10509,RI,2011,10,225108.0,73318.0,296974.0,50.5,-0.6
10510,RI,2011,11,230465.0,71545.0,293046.0,50.9,-0.2
10511,RI,2011,12,260327.0,72917.0,307602.0,51.6,0.5
10512,RI,2012,1,269091.0,80783.0,280247.0,52.3,1.2
10513,RI,2012,2,240379.0,74230.0,285806.0,52.9,1.8
10514,RI,2012,3,236959.0,75900.0,286393.0,53.5,2.4
10515,RI,2012,4,213108.0,71876.0,278801.0,53.6,2.5
10516,RI,2012,5,217173.0,78179.0,295122.0,53.7,2.6
10517,RI,2012,6,248966.0,82804.0,326841.0,53.7,2.6
10518,RI,2012,7,354217.0,82605.0,356443.0,53.7,2.6
10519,RI,2012,8,361936.0,85652.0,361120.0,53.8,2.7
10520,RI,2012,9,244671.0,70713.0,291417.0,53.5,2.4
10521,RI,2012,10,228895.0,74948.0,296831.0,53.6,2.5
10522,RI,2012,11,233390.0,75412.0,284314.0,53.0,1.9
10523,RI,2012,12,272583.0,70376.0,296531.0,52.9,1.8
10524,RI,2013,1,299353.0,73768.0,304874.0,52.6,1.5
10525,RI,2013,2,243382.0,73754.0,270957.0,52.2,1.1
10526,RI,2013,3,263485.0,76712.0,308793.0,51.5,0.4
10527,RI,2013,4,213639.0,71865.0,265975.0,51.3,0.2
10528,RI,2013,5,216386.0,78126.0,289819.0,51.1,0.0
10529,RI,2013,6,264495.0,81195.0,320069.0,51.3,0.2
10530,RI,2013,7,405538.0,92514.0,401966.0,51.5,0.4
10531,RI,2013,8,289667.0,76625.0,299817.0,51.2,0.1
10532,RI,2013,9,233257.0,77117.0,312882.0,51.1,0.0
10533,RI,2013,10,220075.0,75277.0,304057.0,51.0,-0.1
10534,RI,2013,11,230995.0,71927.0,291869.0,51.0,-0.1
10535,RI,2013,12,284418.0,74032.0,296017.0,50.7,-0.4
10536,RI,2014,1,307981.0,66298.0,326412.0,50.3,-0.8
10537,RI,2014,2,246427.0,78400.0,269074.0,50.0,-1.1
10538,RI,2014,3,281892.0,78540.0,311631.0,49.7,-1.4
10539,RI,2014,4,217259.0,74043.0,274531.0,49.6,-1.5
10540,RI,2014,5,210602.0,77782.0,283038.0,49.6,-1.5
10541,RI,2014,6,235647.0,78714.0,316150.0,49.5,-1.6
10542,RI,2014,7,329548.0,85644.0,362762.0,49.1,-2.0
10543,RI,2014,8,273010.0,78293.0,238715.0,49.1,-2.0
10544,RI,2014,9,266762.0,67689.0,317997.0,49.3,-1.8
10545,RI,2014,10,212131.0,63011.0,327287.0,49.4,-1.7
10546,RI,2014,11,226872.0,70408.0,328085.0,49.4,-1.7
10547,RI,2014,12,262216.0,68328.0,301995.0,49.7,-1.4
10548,RI,2015,1,299711.0,65439.0,309643.0,49.7,-1.4
10549,RI,2015,2,278861.0,63890.0,301168.0,48.9,-2.2
10550,RI,2015,3,263390.0,67833.0,296930.0,48.8,-2.3
10551,RI,2015,4,210033.0,61083.0,270519.0,48.8,-2.3
10552,RI,2015,5,212107.0,69179.0,290085.0,49.1,-2.0
10553,RI,2015,6,238710.0,70494.0,329907.0,48.9,-2.2
10554,RI,2015,7,319745.0,67114.0,358500.0,48.9,-2.2
10555,RI,2015,8,342289.0,79408.0,356110.0,49.3,-1.8
10556,RI,2015,9,276849.0,60822.0,308511.0,49.5,-1.6
10557,RI,2015,10,227205.0,64128.0,295484.0,49.3,-1.8
10558,RI,2015,11,216094.0,63776.0,285224.0,49.8,-1.3
10559,RI,2015,12,250515.0,65367.0,302732.0,50.4,-0.7
10560,RI,2016,1,280646.0,60730.0,310554.0,50.9,-0.2
10561,RI,2016,2,236937.0,63187.0,269471.0,52.2,1.1
10562,RI,2016,3,234413.0,63975.0,291752.0,53.1,2.0
10563,RI,2016,4,210006.0,61903.0,280018.0,53.0,1.9
10564,RI,2016,5,204439.0,63261.0,288066.0,52.8,1.7
10565,RI,2016,6,244103.0,65105.0,310277.0,53.0,1.9
10566,RI,2016,7,348644.0,73234.0,368701.0,53.1,2.0
10567,RI,2016,8,369108.0,70123.0,363370.0,53.2,2.1
10568,RI,2016,9,273648.0,59939.0,307758.0,53.1,2.0
10569,RI,2016,10,218703.0,59401.0,286009.0,53.3,2.2
10570,RI,2016,11,214157.0,61103.0,282331.0,53.1,2.0
10571,RI,2016,12,246758.0,62335.0,293010.0,52.2,1.1
10572,RI,2017,1,265135.0,63412.0,297464.0,52.5,1.4
10573,RI,2017,2,230837.0,55848.0,266221.0,52.6,1.5
10574,RI,2017,3,249692.0,63545.0,305178.0,51.9,0.8
10575,RI,2017,4,209445.0,57332.0,266775.0,52.3,1.2
10576,RI,2017,5,211146.0,56112.0,283088.0,52.2,1.1
10577,RI,2017,6,248752.0,67832.0,325844.0,52.2,1.1
10578,RI,2017,7,320104.0,63653.0,342522.0,52.0,0.9
10579,RI,2017,8,311567.0,65797.0,338469.0,51.6,0.5
10580,RI,2017,9,259744.0,62646.0,307984.0,51.6,0.5
10581,RI,2017,10,203443.0,58361.0,285437.0,52.1,1.0
10582,RI,2017,11,224124.0,56020.0,283857.0,51.9,0.8
10583,RI,2017,12,294278.0,55210.0,300246.0,51.5,0.4
10584,RI,2018,1,273621.0,71021.0,335166.0,51.0,-0.1
10585,RI,2018,2,234080.0,49532.0,274274.0,51.2,0.1
10586,RI,2018,3,232551.0,60313.0,292503.0,51.5,0.4
10587,RI,2018,4,217440.0,63729.0,279507.0,50.9,-0.2
10588,RI,2018,5,211117.0,60462.0,282736.0,51.3,0.2
10589,RI,2018,6,232535.0,64720.0,309009.0,51.2,0.1
10590,RI,2018,7,360966.0,66096.0,364418.0,51.4,0.3
10591,RI,2018,8,378365.0,69625.0,372361.0,51.9,0.8
10592,RI,2018,9,279810.0,57288.0,303461.0,51.9,0.8
10593,RI,2018,10,221057.0,56639.0,292445.0,51.3,0.2
10594,RI,2018,11,231757.0,56113.0,293755.0,51.1,0.0
10595,RI,2018,12,250870.0,59078.0,297952.0,51.6,0.5
10596,RI,2019,1,279730.0,57390.0,311832.0,51.7,0.6
10597,RI,2019,2,238357.0,44672.0,276185.0,51.2,0.1
10598,RI,2019,3,234899.0,64642.0,287601.0,51.1,0.0
10599,RI,2019,4,195270.0,61566.0,281546.0,51.5,0.4
10600,RI,2019,5,210464.0,50504.0,282895.0,51.0,-0.1
10601,RI,2019,6,225157.0,57735.0,305494.0,51.1,0.0
10602,RI,2019,7,351323.0,69269.0,375121.0,51.2,0.1
10603,RI,2019,8,334504.0,66603.0,346989.0,50.9,-0.2
10604,RI,2019,9,242936.0,53597.0,292712.0,50.6,-0.5
10605,RI,2019,10,205417.0,54198.0,292170.0,50.8,-0.3
10606,RI,2019,11,209665.0,59030.0,288908.0,50.7,-0.4
10607,RI,2019,12,254300.0,56207.0,300641.0,50.6,-0.5
10608,RI,2020,1,259000.0,55000.0,295000.0,51.2,0.1
10609,RI,2020,2,225000.0,54000.0,270000.0,51.5,0.4
10610,RI,2020,3,213000.0,48000.0,309000.0,52.0,0.9
10611,RI,2020,4,208000.0,53000.0,274000.0,51.6,0.5
10612,RI,2020,5,223000.0,48000.0,282000.0,51.6,0.5
10613,RI,2020,6,270000.0,58000.0,317000.0,51.8,0.7
10614,RI,2020,7,395000.0,62000.0,350000.0,51.8,0.7
10615,RI,2020,8,383000.0,54000.0,324000.0,52.0,0.9
10616,RI,2020,9,270000.0,54000.0,297000.0,52.1,1.0
10617,RI,2020,10,221000.0,52000.0,279000.0,52.1,1.0
10618,RI,2020,11,218000.0,46000.0,254000.0,52.7,1.6
10619,RI,2020,12,263000.0,52000.0,299000.0,52.8,1.7
10620,RI,2021,1,287650.25,52035.78,290465.08,52.5,1.4
10621,RI,2021,2,255386.37,51665.39,273698.67,52.1,1.0
10622,RI,2021,3,242015.99,53070.63,297538.26,51.9,0.8
10623,RI,2021,4,203287.45,49657.79,266187.74,52.3,1.2
10624,RI,2021,5,210677.09,50615.85,277345.88,52.4,1.3
10625,RI,2021,6,294817.77,58844.8,333966.15,52.5,1.4
10626,RI,2021,7,323384.69,60702.48,343858.54,52.2,1.1
10627,RI,2021,8,366511.08,60596.06,363467.38,52.2,1.1
10628,RI,2021,9,271408.54,54110.22,301088.63,52.3,1.2
10629,RI,2021,10,230722.46,52283.67,288832.77,52.6,1.5
10630,RI,2021,11,213115.7,48928.76,280501.52,52.3,1.2
10631,RI,2021,12,232555.63,51267.57,287567.38,52.5,1.4
10632,RI,2022,1,283816.01,51406.33,302102.04,52.1,1.0
10633,RI,2022,2,243778.56,50102.08,277478.55,52.3,1.2
10634,RI,2022,3,244487.91,54980.46,311220.78,52.3,1.2
10635,RI,2022,4,274773.02,56037.74,328987.07,52.3,1.2
10636,RI,2022,5,234285.75,55057.95,317289.72,52.5,1.4
10637,RI,2022,6,195273.68,50825.91,288472.28,52.2,1.1
10638,RI,2022,7,375062.87,51714.21,363569.64,52.5,1.4
10639,RI,2022,8,383404.39,62653.02,358712.88,52.6,1.5
10640,RI,2022,9,262116.83,48614.91,312586.12,52.3,1.2
10641,RI,2022,10,201504.4,53663.1,292982.52,52.0,0.9
10642,RI,2022,11,212526.07,50958.15,286574.69,52.3,1.2
10643,RI,2022,12,257309.5,53329.14,305656.71,52.1,1.0
10644,RI,2023,1,270388.69,51299.75,292537.93,53.0,1.9
10645,RI,2023,2,232884.06,52579.24,256340.59,53.1,2.0
10646,RI,2023,3,235512.85,53774.7,295140.83,53.1,2.0
10647,RI,2023,4,190690.44,39895.48,267513.28,53.2,2.1
10648,RI,2023,5,175973.86,55669.95,315890.62,52.9,1.8
10649,RI,2023,6,232052.89,59459.38,330155.77,52.7,1.6
10650,RI,2023,7,370600.45,59017.56,369791.54,52.7,1.6
10651,RI,2023,8,316665.83,57120.59,337005.38,52.3,1.2
10652,RI,2023,9,291764.49,46000.18,334235.08,52.5,1.4
10653,RI,2023,10,218691.95,54586.47,293994.5,52.7,1.6
10654,RI,2023,11,221777.53,49201.87,281602.61,52.2,1.1
10655,RI,2023,12,238158.96,50232.84,276365.87,52.5,1.4
10656,SC,2000,1,2400821.0,2759297.0,1350477.0,62.9,-0.7
10657,SC,2000,2,2459967.0,2489060.0,1347867.0,62.9,-0.7
10658,SC,2000,3,1641845.0,2746767.0,1240235.0,63.5,-0.1
10659,SC,2000,4,1472995.0,2741577.0,1265511.0,63.1,-0.5
10660,SC,2000,5,1711041.0,2952257.0,1424297.0,63.5,-0.1
10661,SC,2000,6,2422764.0,2902399.0,1729063.0,63.7,0.0
10662,SC,2000,7,2780043.0,2896874.0,1720094.0,63.6,-0.1
10663,SC,2000,8,2627986.0,3059105.0,1748894.0,63.4,-0.3
10664,SC,2000,9,2267036.0,2927004.0,1629720.0,63.4,-0.3
10665,SC,2000,10,1539081.0,2521717.0,1297731.0,63.4,-0.3
10666,SC,2000,11,1589175.0,2688009.0,1318189.0,62.9,-0.8
10667,SC,2000,12,2357361.0,2623445.0,1411275.0,62.2,-1.5
10668,SC,2001,1,3066259.0,2509110.0,1470541.0,62.2,-1.4
10669,SC,2001,2,2169510.0,2585777.0,1324082.0,62.4,-1.2
10670,SC,2001,3,1729480.0,2600135.0,1210846.0,61.9,-1.7
10671,SC,2001,4,1695897.0,2638038.0,1309099.0,62.2,-1.4
10672,SC,2001,5,1626681.0,2720846.0,1419869.0,61.9,-1.7
10673,SC,2001,6,2094673.0,2672777.0,1592234.0,61.8,-1.9
10674,SC,2001,7,2522941.0,2646434.0,1711290.0,61.7,-2.0
10675,SC,2001,8,2657931.0,2765841.0,1756385.0,61.8,-1.9
10676,SC,2001,9,2429894.0,2737279.0,1680735.0,61.7,-2.0
10677,SC,2001,10,1603628.0,2687667.0,1449505.0,61.6,-2.1
10678,SC,2001,11,1581297.0,2504863.0,1289297.0,62.2,-1.5
10679,SC,2001,12,1696453.0,2458910.0,1270320.0,63.3,-0.4
10680,SC,2002,1,2627674.0,2423755.0,1408436.0,63.6,0.0
10681,SC,2002,2,2038835.0,2490178.0,1297793.0,63.3,-0.3
10682,SC,2002,3,1965889.0,2470666.0,1258944.0,63.6,0.0
10683,SC,2002,4,1638449.0,2648366.0,1348304.0,64.0,0.4
10684,SC,2002,5,1812979.0,2754556.0,1505115.0,63.8,0.2
10685,SC,2002,6,2245657.0,2759010.0,1611043.0,63.8,0.1
10686,SC,2002,7,2782636.0,2794499.0,1788543.0,64.1,0.4
10687,SC,2002,8,2991949.0,2891959.0,1841974.0,64.1,0.4
10688,SC,2002,9,2598872.0,2791089.0,1768498.0,64.5,0.8
10689,SC,2002,10,1996530.0,2713249.0,1578681.0,65.0,1.3
10690,SC,2002,11,1693030.0,2646824.0,1356282.0,64.4,0.7
10691,SC,2002,12,2394130.0,2541923.0,1393020.0,63.7,0.0
10692,SC,2003,1,2746373.0,2504910.0,1533018.0,63.2,-0.4
10693,SC,2003,2,2659667.0,2460110.0,1508180.0,63.1,-0.5
